11 SAO PAULO SP,551139390442,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551139390443,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551139390444,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551127693854,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551129786861,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 BARUERI SP,551148412582,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 OSASCO SP,551146373894,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 OSASCO SP,551146373895,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 OSASCO SP,551146373896,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 OSASCO SP,551146373897,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 OSASCO SP,551146373898,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551129149645,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551126855656,201.48.10.3,0,17/11/2020,
11 SAO PAULO SP,551159041000,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551139390435,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551139390445,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551139390470,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551155491353,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551127822200,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551139390446,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551131355820,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551138545098,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551155727774,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551131985462,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 POA SP,551143801946,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551151991573,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551137991900,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551137991901,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551137991921,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551137991929,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551137991999,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551151991591,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551155212611,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551156942655,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551135003375,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551139390434,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO BERNARDO DO CAMPO SP,551146733785,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 OSASCO SP,551146373232,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551131063867,,,05/10/2022,
11 SAO PAULO SP,551131150272,,,05/10/2022,
11 SAO PAULO SP,551132072949,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551133110122,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551139390427,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551135005287,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551139390423,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551139390490,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 OSASCO SP,551146373231,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551151991547,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO BERNARDO DO CAMPO SP,551146733789,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO BERNARDO DO CAMPO SP,551146733791,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO BERNARDO DO CAMPO SP,551146733793,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO BERNARDO DO CAMPO SP,551146733794,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO BERNARDO DO CAMPO SP,551146734400,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551155334466,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551139390424,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551139390425,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551139390428,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 OSASCO SP,551146376597,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO BERNARDO DO CAMPO SP,551146734394,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551151991571,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551150316700,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551121070973,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551121070974,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551121070975,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551121070978,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551121070984,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
